"","price","sqft_living","grade","sqft_above","bathrooms","sqft_basement","bedrooms","floors","waterfront","howOld","view","sqft_living15","zipcode","yr_renovated"
"3874",210000,1200,7,1200,"1.75",0,"4","1","0",47,0,1490,"98092",0
"3875",215000,970,5,570,"1",400,"1","1","0",95,0,1360,"98166",0
"3876",387000,1810,8,1210,"1.75",600,"3","1","0",47,0,1800,"98056",0
"3877",408000,1380,7,1380,"1",0,"3","1.5","0",90,0,1160,"98117",0
"3878",410000,1470,7,1470,"1",0,"3","1","0",62,0,1470,"98166",0
"3879",216000,1010,6,1010,"1",0,"3","1","0",90,0,1520,"98126",0
"3880",390000,1010,6,1010,"1",0,"3","1","0",90,0,1520,"98126",0
"3881",357000,1340,7,1340,"1.5",0,"3","1","0",65,0,2020,"98146",0
"3882",215000,970,7,970,"1",0,"3","1","0",45,0,1750,"98031",0
"3883",265000,1122,5,1122,"1",0,"3","1.5","0",115,0,1610,"98118",0
"3884",589950,1670,9,1350,"2.75",320,"3","3","0",1,0,1520,"98116",0
"3885",440000,2840,8,1600,"1.75",1240,"3","1","0",65,3,2650,"98155",0
"3886",248000,770,4,770,"1",0,"2","1","0",101,0,1420,"98027",0
"3887",730000,2040,9,2040,"2.25",0,"3","2","0",38,0,3080,"98072",0
"3888",425000,3052,8,3052,"2.5",0,"4","2","0",11,0,2767,"98003",0
"3889",680000,2620,8,1830,"2.5",790,"3","2","0",38,0,2620,"98004",0
"3890",341500,3120,8,3120,"2.25",0,"5","2","0",35,0,2160,"98023",0
"3891",395000,1100,7,900,"1",200,"2","1","0",65,0,1110,"98105",0
"3892",1225000,3410,10,3410,"2.75",0,"4","1.5","0",53,0,3721,"98005",0
"3893",695500,2510,8,1600,"2.75",910,"5","1","0",40,1,2650,"98052",0
"3894",308000,1680,8,1200,"1.75",480,"3","1","0",38,0,1990,"98198",0
"3895",422500,1960,7,1000,"2",960,"3","1","0",38,0,1660,"98038",0
"3896",418000,1040,7,1040,"1",0,"2","1","0",100,0,1620,"98136",0
"3897",385000,1750,7,1750,"1.5",0,"5","1.5","0",54,0,1750,"98028",0
"3898",876650,2170,9,1650,"3.25",520,"3","1.5","0",45,0,2720,"98040",1970
"3899",450000,1639,8,1479,"2.5",160,"3","2","0",12,0,1580,"98144",0
"3900",418800,2100,7,1290,"2.25",810,"4","1","0",42,0,1930,"98028",0
"3901",330000,880,7,880,"1",0,"2","2","0",70,0,1010,"98199",0
"3902",550000,1940,8,1290,"1.75",650,"3","1","0",52,0,2400,"98006",0
"3903",270000,2490,7,1390,"2.5",1100,"4","1","0",25,0,2010,"98148",0
"3904",978500,2060,9,1800,"2.25",260,"3","2","0",75,0,3070,"98199",0
"3905",975000,2720,10,2500,"2.5",220,"4","2","0",34,2,3240,"98006",0
"3906",455000,2180,7,1750,"2.25",430,"3","1","0",42,0,1740,"98034",0
"3907",1415000,3600,11,3310,"3.25",290,"4","2","0",24,2,2440,"98034",0
"3908",220000,840,6,840,"1",0,"2","1","0",64,0,1350,"98168",0
"3909",490000,2370,7,2370,"2",0,"3","2","0",45,0,1380,"98033",0
"3910",420000,2270,7,2270,"2.25",0,"4","2","0",37,0,1710,"98034",0
"3911",408500,2720,9,2720,"2.5",0,"4","2","0",12,0,2640,"98092",0
"3912",716000,1140,7,1140,"1.5",0,"3","1.5","0",100,0,1260,"98109",0
"3913",965000,2460,8,1620,"2.5",840,"4","2","0",77,0,2320,"98112",0
"3914",357823,1240,8,1240,"1.5",0,"3","1","0",47,0,1690,"98072",0
"3915",7062500,10040,11,7680,"4.5",2360,"5","2","1",14,2,3930,"98004",2001
"3916",425000,1670,7,1170,"2.25",500,"3","1","0",38,0,1470,"98125",0
"3917",711777,2220,7,1110,"1.75",1110,"4","1","0",62,0,1600,"98116",0
"3918",335000,980,7,980,"1",0,"3","1","0",49,0,1830,"98028",0
"3919",825000,1890,8,1890,"1.5",0,"4","1.5","0",96,0,1700,"98116",0
"3920",210000,1100,6,1100,"1",0,"2","1.5","0",115,0,1280,"98108",0
"3921",575000,2770,8,1780,"1.75",990,"2","2","0",32,0,2360,"98177",0
"3922",1208000,4250,10,4250,"2.75",0,"4","2","0",12,0,4650,"98059",0
"3923",431500,1370,8,1370,"2",0,"2","1","0",10,0,1365,"98053",0
"3924",475000,1480,7,1480,"1.5",0,"3","1","0",56,0,2100,"98007",0
"3925",1495000,3770,9,2890,"3.75",880,"4","2.5","0",99,0,2800,"98122",0
"3926",540000,2870,7,2330,"3",540,"6","2","0",30,0,2380,"98042",1985
"3927",775000,3820,9,3820,"2.5",0,"3","2","0",28,0,3010,"98053",0
"3928",635000,1530,7,1210,"2.5",320,"3","1","0",18,0,1640,"98117",0
"3929",1300000,4120,12,4120,"2.75",0,"3","1","0",16,2,4020,"98059",0
"3930",405000,1590,7,1100,"2.25",490,"3","1","0",39,0,2060,"98133",0
"3931",210000,1520,6,1040,"1",480,"3","1","0",64,0,1320,"98168",0
"3932",880000,2350,9,2150,"2.5",200,"4","2","0",92,0,2240,"98112",0
"3933",239000,1370,7,1370,"2",0,"4","1.5","0",60,0,1360,"98188",0
"3934",515000,1540,6,770,"2.5",770,"3","1","0",1,0,1710,"98126",2014
"3935",1379900,3786,9,1934,"3.25",1852,"3","1","1",9,4,2850,"98070",2006
"3936",215000,1500,7,1500,"2.25",0,"4","2","0",16,0,1500,"98001",0
"3937",315000,1750,5,1750,"2",0,"6","1","0",72,0,1750,"98056",0
"3938",442500,1800,7,1200,"1.5",600,"3","1","0",58,0,1800,"98133",0
"3939",311000,1180,8,1180,"1.75",0,"2","1","0",11,0,1480,"98042",2004
"3940",425000,830,6,830,"1",0,"2","1","0",90,0,1280,"98103",0
"3941",433500,1540,6,1040,"1.75",500,"3","1","0",96,0,1200,"98103",0
"3942",450000,1610,8,1610,"2.25",0,"3","2","0",37,0,1610,"98115",0
"3943",675000,1990,8,1990,"2.25",0,"3","2","0",28,0,1990,"98052",0
"3944",535000,2070,8,2070,"2.5",0,"3","2","0",16,0,1530,"98074",0
"3945",577000,1760,7,1230,"1.75",530,"3","1","0",48,0,1950,"98005",0
"3946",480000,1740,7,1290,"1.75",450,"3","1","0",76,0,1610,"98125",0
"3947",4e+05,1950,6,1530,"1.5",420,"3","1","0",101,0,2670,"98034",0
"3948",304000,1280,6,1280,"1",0,"3","1.5","0",68,0,1120,"98155",0
"3949",355000,1460,7,1460,"1.75",0,"3","1","0",25,0,1570,"98056",0
"3950",998000,3770,10,3770,"3.25",0,"4","2","0",23,0,2290,"98058",0
"3951",550000,2410,8,2060,"1.75",350,"4","2","0",35,3,2520,"98074",1980
"3952",550000,2410,8,2060,"1.75",350,"4","2","0",35,3,2520,"98074",1980
"3953",210000,1400,6,1400,"1.75",0,"3","2","0",67,0,1440,"98178",0
"3954",317000,2100,9,2100,"2.5",0,"3","2","0",25,0,2330,"98023",0
"3955",7e+05,5360,9,3270,"3.5",2090,"4","1","0",44,0,2650,"98074",0
"3956",265000,1000,7,1000,"1",0,"3","1","0",46,0,1490,"98059",0
"3957",7e+05,3150,9,3150,"3.5",0,"4","2","0",14,0,3150,"98075",0
"3958",1020000,4180,10,3160,"3.5",1020,"5","2","0",25,2,3260,"98075",0
"3959",1145000,2840,8,2240,"2.25",600,"4","1","0",43,0,2840,"98004",0
"3960",460000,2110,8,1290,"2.5",820,"4","1","0",30,0,2740,"98027",0
"3961",410000,1660,7,1000,"1.5",660,"2","1","0",65,0,1570,"98115",0
"3962",665000,2160,7,1320,"3",840,"4","1","0",94,0,1430,"98122",0
"3963",6e+05,2420,9,2420,"2.5",0,"4","2","0",21,0,2820,"98056",0
"3964",502000,1920,7,1170,"1.75",750,"4","1","0",48,0,1480,"98133",0
"3965",364950,2310,7,2310,"2.5",0,"4","2","0",37,0,1780,"98019",0
"3966",680000,2330,7,1520,"2.25",810,"3","1.5","0",88,2,1870,"98115",0
"3967",235500,2340,8,1670,"2.5",670,"5","1","0",48,0,2080,"98003",0
"3968",576000,2590,8,2590,"2.5",0,"4","2","0",14,0,2620,"98065",0
"3969",405000,1410,8,1140,"3",270,"2","2","0",9,0,1410,"98136",0
"3970",335000,2850,8,1540,"2.75",1310,"3","1","0",26,0,2240,"98031",0
"3971",122000,730,6,730,"1",0,"2","1","0",62,0,1170,"98148",0
"3972",432000,1470,7,1070,"1.75",400,"3","1","0",76,3,2630,"98155",0
"3973",375000,2330,8,2330,"2.25",0,"4","1","0",41,0,2640,"98058",0
"3974",276000,2460,8,2460,"2.25",0,"4","1","0",56,0,1630,"98002",0
"3975",450000,2080,8,1680,"2.25",400,"3","1.5","0",38,0,2440,"98072",0
"3976",210000,990,6,990,"1",0,"2","1","0",105,0,2150,"98116",0
"3977",279000,1450,7,1450,"2.5",0,"3","2","0",4,0,2000,"98038",0
"3978",635000,1340,7,1340,"1.75",0,"3","2","0",115,0,1470,"98107",0
"3979",350000,2730,9,2730,"2.5",0,"3","2","0",17,0,2710,"98023",0
"3980",218000,1140,6,1140,"1",0,"3","1","0",57,0,1300,"98058",0
"3981",750000,1950,7,1650,"1.5",300,"4","1.5","0",71,1,1760,"98115",0
"3982",310597,2000,7,1150,"1.75",850,"4","1","0",57,0,2420,"98023",0
"3983",355000,900,5,700,"1",200,"3","1","0",92,0,1750,"98034",0
"3984",735000,3390,9,3390,"2.75",0,"5","2","0",11,0,3210,"98075",0
"3985",155000,720,6,720,"1",0,"1","1","0",75,0,1040,"98108",0
"3986",354000,940,7,940,"1",0,"3","1","0",50,0,2090,"98052",0
"3987",415000,1770,7,1400,"1.75",370,"3","1","0",33,0,2070,"98028",0
"3988",202000,590,7,590,"1",0,"1","1","0",89,0,780,"98122",0
"3989",580000,1980,7,1470,"2.5",510,"3","2","0",19,0,1500,"98107",0
"3990",1495000,3070,10,2180,"3.25",890,"4","2","0",10,0,2500,"98004",2005
"3991",790000,3500,9,3500,"2.5",0,"4","2","0",11,0,3920,"98053",0
"3992",499900,2100,8,2100,"2.5",0,"3","2","0",16,0,2100,"98065",0
"3993",525000,2620,7,1820,"2.25",800,"4","1","0",63,0,1728,"98070",0
"3994",810000,2810,9,2810,"2.5",0,"4","2","0",26,0,2800,"98006",0
"3995",425000,2290,7,1330,"1.5",960,"4","1","0",68,0,1740,"98133",0
"3996",241250,1350,7,1350,"1.75",0,"3","1","0",22,0,1470,"98010",0
"3997",318700,2770,8,1600,"2.5",1170,"4","1","0",54,0,2730,"98003",0
"3998",720000,2530,8,2070,"1.75",460,"4","1.5","0",98,2,1950,"98103",0
"3999",291000,1280,5,1280,"1",0,"3","1.5","0",74,0,1410,"98024",0
"4000",420000,1060,7,1060,"1.75",0,"3","1","0",32,0,1310,"98077",0
"4001",210000,1000,8,1000,"1.75",0,"2","1","0",40,0,1150,"98198",0
"4002",645000,3870,9,2970,"3.25",900,"3","2","0",24,2,2970,"98106",0
"4003",762000,3370,7,2140,"2",1230,"5","1.5","0",108,0,1920,"98109",0
"4004",247500,2290,6,2290,"1.75",0,"4","1","0",62,0,1240,"98146",1953
"4005",282500,1670,7,1670,"2.25",0,"3","2","0",25,0,1570,"98042",0
"4006",395000,1460,7,1460,"1.75",0,"3","1","0",54,0,2030,"98027",0
"4007",295000,1770,7,1030,"1.75",740,"3","1","0",55,0,1560,"98148",0
"4008",235000,820,6,820,"1",0,"2","1","0",61,0,2270,"98056",0
"4009",770000,1900,8,1450,"1.75",450,"3","1","0",67,2,1530,"98105",0
"4010",559950,1870,8,1870,"2",0,"2","1","0",9,0,1670,"98053",0
"4011",639000,1840,7,920,"2",920,"4","1","0",73,0,1800,"98199",0
"4012",314950,1590,7,1140,"1",450,"3","1","0",48,0,1570,"98058",0
"4013",525000,1640,7,1640,"1",0,"3","1","0",69,0,1540,"98118",0
"4014",2400000,3000,11,3000,"2.25",0,"3","1.5","1",14,4,3000,"98075",0
"4015",820000,2160,8,1390,"1.75",770,"3","1","0",55,0,1290,"98115",0
"4016",1385000,2490,8,1790,"3",700,"3","2","0",104,3,2490,"98119",0
"4017",521450,1290,7,1290,"2",0,"3","1","0",65,0,1160,"98116",0
"4018",760750,3190,9,3190,"2.5",0,"3","2","0",27,0,3240,"98074",0
"4019",759600,1540,7,1540,"1",0,"4","1.5","0",92,0,2027,"98031",0
"4020",346150,2140,8,1480,"2",660,"3","1","0",49,0,2070,"98056",0
"4021",390000,980,7,980,"1",0,"2","1","0",89,0,1520,"98103",0
"4022",359950,2450,8,2450,"2.25",0,"5","2","0",42,0,2310,"98058",0
"4023",430000,1360,6,910,"2",450,"3","1.5","0",91,0,1440,"98116",0
"4024",960000,4610,10,4610,"3.5",0,"4","2","0",15,0,3900,"98075",0
"4026",1010000,2860,9,2860,"2.5",0,"3","2","0",16,0,2360,"98005",0
"4027",290000,1810,7,1810,"2",0,"3","1","0",45,0,1360,"98045",0
"4028",1350000,2240,8,2240,"2",0,"4","1","0",67,0,2500,"98004",0
"4029",777000,3610,10,2440,"3.25",1170,"3","2","0",12,0,3130,"98027",0
"4030",526000,1450,7,1450,"1",0,"2","1.5","0",94,0,1470,"98107",0
"4031",550000,1450,8,1200,"3.5",250,"3","2","0",8,0,1490,"98119",0
"4032",276000,1820,7,1200,"1.5",620,"3","1","0",57,0,1500,"98198",0
"4033",2500000,5620,11,4140,"3.25",1480,"5","2","0",99,0,4470,"98144",0
"4034",325000,2080,7,1040,"1.75",1040,"3","1","0",65,0,1230,"98118",0
"4035",365000,1780,8,1780,"2.5",0,"3","3","0",8,0,1780,"98126",0
"4037",825050,2860,9,1980,"3.25",880,"4","2","0",22,0,2010,"98115",1993
"4038",690000,2540,8,1500,"1.5",1040,"3","1","0",56,0,1870,"98115",0
"4039",390000,1140,6,1140,"1",0,"4","1.5","0",57,0,1140,"98126",0
"4040",385000,1320,7,1320,"2",0,"3","3","0",20,0,1380,"98117",0
"4041",619000,2040,8,2040,"2.5",0,"3","2","0",28,0,2170,"98029",0
"4042",494000,1790,7,1170,"2.25",620,"4","1","0",32,0,2060,"98045",0
"4043",412450,1910,8,1910,"2",0,"3","1","0",60,0,2010,"98034",0
"4044",580000,1460,7,1460,"1.75",0,"3","2","0",87,0,1220,"98117",0
"4045",269900,1420,7,1420,"1.5",0,"3","1","0",58,0,1540,"98042",0
"4046",704300,1790,7,1790,"1.5",0,"4","1.5","0",87,0,1710,"98144",0
"4047",267000,1390,8,1390,"2",0,"3","2","0",10,0,1264,"98022",0
"4048",310000,1880,7,1280,"1.75",600,"4","1","0",39,0,1980,"98023",0
"4049",227064,1570,7,1570,"1.5",0,"3","2","0",107,0,1530,"98118",0
"4050",925000,2690,7,1840,"2.5",850,"3","2","0",72,0,1800,"98115",0
"4051",245000,1670,8,1670,"1.75",0,"3","1","0",23,2,1820,"98022",0
"4052",339888,1040,7,1040,"1",0,"3","1","0",46,0,1520,"98034",0
"4053",439000,1560,7,1560,"2",0,"4","1","0",47,0,1730,"98034",0
"4054",4e+05,1470,7,1470,"1",0,"2","1","0",75,0,1840,"98115",0
"4055",560000,2070,8,2070,"2.25",0,"3","1.5","0",2,0,2070,"98155",2013
"4056",703011,1370,8,1130,"1",240,"2","1","0",74,2,2460,"98199",0
"4057",363000,1120,7,770,"1",350,"2","1","0",89,0,1510,"98126",0
"4058",650000,2640,9,2640,"2.75",0,"4","2","0",14,0,2640,"98075",0
"4059",299950,1030,7,1030,"1",0,"3","1","0",43,0,1470,"98034",0
"4060",228950,1120,6,1120,"1",0,"3","1","0",73,0,1120,"98168",0
"4061",465000,1730,7,880,"1.75",850,"4","1","0",59,0,1570,"98008",0
"4062",725000,2090,9,2090,"2.5",0,"3","2","0",32,2,2860,"98006",0
"4063",212500,920,7,920,"1",0,"3","1","0",38,0,1170,"98001",0
"4064",526000,2970,8,2970,"2.25",0,"4","2","0",17,0,2260,"98058",1998
"4065",383000,1720,8,1720,"2.5",0,"3","2","0",22,0,2280,"98028",0
"4066",244000,1460,7,1460,"1.75",0,"3","1","0",27,0,1600,"98055",0
"4067",565000,1540,7,1490,"1.5",50,"3","1.5","0",85,0,1620,"98105",0
"4069",3e+05,1310,7,1310,"2",0,"3","1","0",53,0,1310,"98034",0
"4070",405000,2430,9,2430,"2.5",0,"5","2","0",14,0,2420,"98058",0
"4071",979000,1700,8,1700,"1.5",0,"3","1","0",61,1,2630,"98004",0
"4072",324888,2160,8,2160,"1.75",0,"4","2","0",37,0,1790,"98092",0
"4073",445000,860,6,860,"1.5",0,"3","1","0",86,0,1220,"98117",0
"4074",761000,2050,8,1520,"3.5",530,"3","2","0",9,0,1230,"98112",0
"4075",435000,1650,7,1130,"2",520,"4","1","0",43,0,1650,"98034",0
"4076",252000,1570,7,1180,"2.25",390,"3","1","0",24,0,1540,"98022",0
"4077",350000,1660,7,1660,"1.75",0,"3","1.5","0",58,0,1640,"98133",0
"4078",875000,1220,7,1220,"1",0,"3","1","0",60,0,1910,"98039",0
"4079",940000,1220,7,1220,"1",0,"3","1","0",60,0,1910,"98039",0
"4080",280000,1780,7,1780,"2",0,"3","1","0",51,0,2140,"98148",0
"4081",450000,2180,8,2180,"2.5",0,"3","2","0",11,0,2540,"98011",0
"4082",905000,3520,9,3520,"2.5",0,"3","2.5","0",11,0,2310,"98092",0
"4083",382450,2220,8,2220,"2.5",0,"3","2","0",17,0,2420,"98001",0
"4084",246700,1610,7,1610,"2",0,"3","1","0",48,0,1610,"98042",0
"4085",220000,1070,6,1070,"1.5",0,"3","1","0",59,0,1480,"98155",0
"4086",555750,1060,6,910,"1",150,"3","1","0",102,0,1200,"98118",0
"4087",262500,1160,7,1160,"1.5",0,"3","1","0",53,0,1160,"98118",0
"4088",515000,910,7,910,"1",0,"2","1","0",66,0,1600,"98115",0
"4089",499500,2970,9,2970,"2.5",0,"3","2","0",9,0,2040,"98059",2006
"4090",135000,790,6,790,"1",0,"1","1","0",73,0,1240,"98168",0
"4091",462500,1540,7,1540,"2",0,"2","2","0",32,0,1540,"98136",1983
"4092",937500,3130,9,2530,"2.5",600,"4","1","0",59,4,3680,"98177",0
"4093",458000,1470,7,1280,"1.5",190,"3","1","0",74,0,1390,"98125",0
"4094",845000,3160,8,2100,"2.75",1060,"4","1.5","0",82,0,2200,"98199",0
"4095",660000,2675,8,2675,"2.25",0,"3","2","0",31,0,2300,"98075",0
"4096",265000,1340,7,1340,"2",0,"3","1","0",28,0,1630,"98030",0
"4098",280000,1800,8,1800,"2.5",0,"3","2","0",28,0,1770,"98023",0
"4099",1055000,2990,10,2990,"3.25",0,"3","2","0",41,0,3500,"98072",0
"4100",875000,3720,9,1930,"3",1790,"4","1","0",55,0,3160,"98005",0
"4101",125000,920,6,920,"1",0,"3","1","0",54,0,1120,"98002",0
"4102",634800,3280,7,3280,"3",0,"4","2","0",10,0,2600,"98053",0
"4103",269950,1440,7,1440,"1",0,"4","1","0",51,0,1740,"98001",0
"4104",359950,1940,8,1100,"2.25",840,"3","1","0",34,0,2180,"98178",0
"4105",417000,1590,8,1590,"1.75",0,"3","1","0",36,0,1970,"98056",0
"4106",389000,1340,8,1340,"2",0,"2","1","0",8,0,1350,"98053",0
"4107",1038000,3770,11,3770,"2.5",0,"4","2","0",18,2,3710,"98006",0
"4108",698000,2680,7,1340,"2.5",1340,"6","1","0",48,0,2200,"98033",0
"4109",685000,2820,8,2820,"2.5",0,"4","2","0",7,0,1560,"98155",0
"4110",198500,1520,5,1520,"1.75",0,"3","1","0",83,0,1240,"98168",0
"4111",350000,2560,8,2560,"2.5",0,"4","2","0",3,0,2620,"98042",0
"4112",649950,3310,8,2160,"2.5",1150,"3","1","0",19,0,2340,"98038",1996
"4113",441000,1540,7,1540,"1.5",0,"3","1","0",47,0,1560,"98011",0
"4114",462600,1430,8,1430,"1.75",0,"3","1","0",51,0,2040,"98052",0
"4115",365070,2506,7,2506,"2.5",0,"4","2","0",9,0,2070,"98030",0
"4116",550000,2250,7,1200,"2",1050,"4","1","0",59,0,1440,"98005",0
"4117",470000,2740,7,1370,"1.75",1370,"5","1","0",70,0,1990,"98144",0
"4118",340000,1540,6,1540,"1.75",0,"3","1","0",38,0,1090,"98024",0
"4119",910000,4190,9,2040,"2.75",2150,"4","1","0",50,0,3050,"98005",0
"4120",405000,1690,7,1190,"1.75",500,"4","1","0",36,0,1880,"98028",0
"4121",661000,1990,8,1420,"2.25",570,"4","1.5","0",83,2,1810,"98126",0
"4122",635000,2410,9,2410,"2.5",0,"4","2","0",22,0,2240,"98034",0
"4123",282000,1150,7,950,"1",200,"2","1","0",67,0,1790,"98125",0
"4124",235000,1720,7,1720,"1.75",0,"4","2","0",59,0,1350,"98188",0
"4125",277500,1260,7,1260,"2",0,"3","2","0",34,0,1430,"98023",0
"4126",346500,2020,8,1430,"2.5",590,"5","1","0",37,0,1680,"98058",0
"4127",480000,2240,7,1490,"2.25",750,"5","1","0",56,0,2010,"98136",0
"4128",360000,1930,8,1930,"2.25",0,"4","2","0",19,0,2170,"98019",0
"4129",245000,1820,7,1420,"2.5",400,"3","1","0",21,0,1710,"98092",0
"4130",625000,1560,8,1240,"3.5",320,"3","2","0",20,0,1560,"98102",0
"4131",750500,2170,8,1450,"3",720,"5","1.5","0",104,0,2070,"98115",0
"4132",525000,1600,8,1180,"1.75",420,"3","1","0",38,0,1750,"98072",0
"4133",740000,3760,9,2950,"3.5",810,"4","2","0",17,0,2870,"98053",0
"4134",523000,1240,7,1240,"1.5",0,"3","1","0",58,0,1260,"98008",0
"4135",292000,1090,8,1090,"1.75",0,"3","1.5","0",86,0,1640,"98118",0
"4136",625000,2740,8,1820,"2.5",920,"4","1","0",54,2,2660,"98177",0
"4137",7e+05,3110,9,3110,"2.5",0,"3","2","0",13,2,4240,"98065",0
"4138",399950,1610,7,1280,"2.5",330,"3","2","0",8,0,1480,"98144",0
"4139",545000,1880,8,1650,"3.5",230,"4","3","0",8,0,1740,"98122",0
"4140",339999,1740,6,870,"2",870,"4","1","0",61,0,1560,"98133",0
"4141",1210000,3270,8,2180,"2.25",1090,"4","2","0",106,0,2880,"98122",0
"4142",545000,1990,8,1990,"2.5",0,"3","2","0",12,0,2280,"98075",0
"4143",260000,1960,8,1960,"1.75",0,"4","1","0",48,0,2080,"98023",0
"4144",526000,1680,7,960,"1.75",720,"3","1","0",23,0,1680,"98115",0
"4145",701000,2910,9,2910,"3",0,"4","2","0",12,0,3040,"98059",0
"4146",290000,1500,7,1210,"2.25",290,"3","1","0",47,0,1480,"98055",0
"4147",330600,580,7,580,"1",0,"1","1","0",10,0,1260,"98117",2005
"4148",550500,2540,7,1270,"1.75",1270,"3","1","0",66,0,1950,"98177",0
"4149",430000,950,7,950,"1",0,"2","1","0",66,0,1360,"98126",0
"4150",4e+06,7080,12,5760,"5.5",1320,"4","2","0",7,0,3140,"98039",0
"4151",260600,810,7,810,"1",0,"2","1","0",87,0,1490,"98126",0
"4152",825000,4080,8,2720,"3",1360,"5","2","0",54,2,2000,"98103",0
"4153",378950,1820,7,1300,"2",520,"4","1","0",59,0,1700,"98155",0
"4154",435000,2650,7,2650,"2.5",0,"4","2","0",15,0,2590,"98019",0
"4155",631000,1670,9,1250,"2.25",420,"3","2","0",0,0,1610,"98115",0
"4156",415000,2480,8,2480,"2.5",0,"3","2","0",29,0,2300,"98058",0
"4157",222000,1240,8,1070,"1.75",170,"3","1","0",48,0,1650,"98003",0
"4158",245000,1390,7,1390,"2",0,"3","1","0",28,0,1390,"98042",0
"4159",720000,2880,10,2880,"2.5",0,"3","2","0",30,0,2960,"98074",0
"4160",215000,1060,7,1060,"1",0,"3","1","0",55,0,1620,"98032",0
"4161",579100,1070,7,830,"1",240,"2","1","0",91,0,1760,"98103",0
"4162",522500,1640,7,870,"1.75",770,"4","1.5","0",72,0,2460,"98056",0
"4163",489000,1510,7,910,"2",600,"3","1","0",43,0,1620,"98115",0
"4164",240000,1230,6,1230,"1",0,"3","1.5","0",90,0,1280,"98106",0
"4165",420250,1510,8,1510,"2",0,"3","1","0",8,0,1510,"98053",0
"4166",523000,3180,8,2120,"2.5",1060,"4","2","0",48,0,2700,"98034",0
"4167",628000,2260,8,1430,"2",830,"4","1","0",57,0,2030,"98115",0
"4168",320000,1920,8,1920,"2.5",0,"4","2","0",25,0,2300,"98031",0
"4169",359950,1980,8,1980,"2.5",0,"3","2","0",16,0,1700,"98055",0
"4170",232000,1200,6,1200,"1",0,"2","1","0",57,0,1200,"98198",0
"4171",810000,2020,8,1210,"2.25",810,"4","1","0",54,2,2660,"98115",0
"4172",245000,2010,7,1890,"1.5",120,"4","1.5","0",94,0,1420,"98002",0
"4173",273000,1930,7,1470,"2.25",460,"3","1","0",31,0,1510,"98003",0
"4174",1191000,2710,8,1720,"2.5",990,"5","1","0",56,0,3180,"98004",0
"4175",438000,1950,7,1450,"1",500,"5","1.5","0",98,0,1950,"98136",0
"4176",4e+05,2110,8,2110,"1.75",0,"3","1","0",56,0,880,"98055",0
"4177",340000,1250,7,1250,"1",0,"3","1","0",64,0,1404,"98126",0
"4178",552000,1380,9,1380,"2.5",0,"2","3","0",9,0,1430,"98103",0
"4179",790000,2050,8,2050,"1.75",0,"3","2","0",24,0,1890,"98105",0
"4180",360000,1800,8,1800,"1.5",0,"3","2","0",84,0,1440,"98168",0
"4181",235000,1310,7,1310,"1",0,"3","1","0",31,0,1530,"98168",1984
"4182",775000,1010,7,1010,"1",0,"2","1","0",102,0,1540,"98107",0
"4183",489200,1850,7,1850,"2.75",0,"3","1.5","0",50,0,1250,"98034",0
"4184",341000,1750,8,1750,"2.25",0,"3","2","0",38,0,1680,"98058",0
"4185",335000,2154,8,2154,"2.5",0,"4","2","0",3,0,2305,"98030",0
"4186",393500,1230,8,1010,"1.75",220,"3","2","0",11,0,1170,"98116",0
"4187",360000,1960,6,980,"2",980,"3","1","0",75,3,2190,"98178",0
"4188",400800,1070,6,870,"1",200,"4","1","0",92,0,1270,"98126",0
"4189",585000,1450,7,1190,"1",260,"3","1","0",76,0,1810,"98199",0
"4190",1600000,3680,9,2480,"2.75",1200,"4","2","0",79,3,3200,"98105",0
"4191",2880500,5760,12,4390,"2.5",1370,"4","2","0",21,4,3420,"98177",0
"4192",3e+05,1220,7,1220,"1",0,"3","1","0",60,0,1510,"98133",0
"4193",1045000,2950,7,1810,"2.75",1140,"4","2","0",103,0,2000,"98103",0
"4194",360000,1340,7,1040,"1.5",300,"3","2","0",16,0,1220,"98117",0
"4195",665900,2870,8,2220,"2.25",650,"4","2","0",89,1,1660,"98146",0
"4196",470000,2590,7,2000,"1",590,"4","1.5","0",104,0,1800,"98118",0
"4197",581000,2090,8,1070,"1.75",1020,"4","1","0",52,0,1310,"98052",0
"4198",527000,3000,8,1500,"3.5",1500,"6","1","0",36,0,1400,"98125",0
"4199",423000,1730,7,880,"1.75",850,"4","1","0",60,0,1550,"98007",0
"4200",875000,2850,7,2040,"3.5",810,"4","1.5","0",89,0,1860,"98103",0
"4201",410000,1020,7,1020,"1",0,"3","1","0",64,0,1440,"98116",0
"4202",606000,2200,9,2200,"2.5",0,"3","2","0",18,0,2320,"98072",0
"4203",654000,3240,7,3240,"2.5",0,"3","2","0",18,0,2570,"98045",0
"4204",150000,490,5,490,"0.75",0,"3","1.5","0",56,0,800,"98014",0
"4205",373000,2990,7,1550,"2.5",1440,"3","1","0",12,0,1800,"98106",0
"4206",550000,2450,7,1240,"2",1210,"5","1","0",60,0,1310,"98133",1955
"4207",512500,1900,8,1900,"2.5",0,"3","2","0",25,0,1980,"98033",0
"4208",360000,2640,7,2640,"2.5",0,"4","2","0",12,0,2640,"98038",0
"4209",369000,1340,8,1340,"2",0,"3","3","0",18,0,1340,"98117",0
"4210",825000,3220,9,3220,"2.5",0,"4","2","0",12,0,3220,"98033",0
"4211",255000,930,7,930,"2",0,"3","1","0",37,0,1280,"98045",0
